# sample: 7_ITO
# blocks: 30 (Section_Sweep triplets left-to-right)
A_s1,A_s1,A_s1,A_s2,A_s2,A_s2,A_s3,A_s3,A_s3,B_s1,B_s1,B_s1,B_s2,B_s2,B_s2,B_s3,B_s3,B_s3,D_s1,D_s1,D_s1,D_s2,D_s2,D_s2,D_s3,D_s3,D_s3,E_s1,E_s1,E_s1,E_s2,E_s2,E_s2,E_s3,E_s3,E_s3,F_s1,F_s1,F_s1,F_s2,F_s2,F_s2,F_s3,F_s3,F_s3,G_s1,G_s1,G_s1,G_s2,G_s2,G_s2,G_s3,G_s3,G_s3,H_s1,H_s1,H_s1,H_s2,H_s2,H_s2,H_s3,H_s3,H_s3,I_s1,I_s1,I_s1,I_s2,I_s2,I_s2,I_s3,I_s3,I_s3,K_s1,K_s1,K_s1,K_s2,K_s2,K_s2,K_s3,K_s3,K_s3,L_s1,L_s1,L_s1,L_s2,L_s2,L_s2,L_s3,L_s3,L_s3
,,,-1.9,-0.0003124,1757000000,0.2,2.951e-05,1757000000,,,,-1.9,-0.000135,1757000000,0.2,1.375e-05,1757000000,,,,-1.9,-0.000429,1757000000,0.2,4.531e-05,1757000000,,,,-1.9,-0.0001378,1757000000,0.2,1.428e-05,1757000000,,,,-1.9,-0.0001594,1757000000,0.2,1.682e-05,1757000000,,,,-1.9,-0.0004925,1757000000,0.2,5.19e-05,1757000000,,,,-1.9,-0.0001798,1757000000,0.2,1.839e-05,1757000000,,,,-1.9,-0.0002002,1757000000,0.2,2.109e-05,1757000000,,,,-1.9,-0.0004781,1757000000,0.2,5.054e-05,1757000000,,,,-1.9,-5.317e-05,1757000000,0.2,1.259e-05,1757000000
,,,-1.8,-0.0002955,1757000000,0.4,5.967e-05,1757000000,,,,-1.8,-0.0001276,1757000000,0.4,2.762e-05,1757000000,,,,-1.8,-0.0004056,1757000000,0.4,9.104e-05,1757000000,,,,-1.8,-0.0001306,1757000000,0.4,2.846e-05,1757000000,,,,-1.8,-0.000151,1757000000,0.4,3.366e-05,1757000000,,,,-1.8,-0.0004666,1757000000,0.4,0.0001038,1757000000,,,,-1.8,-0.0001702,1757000000,0.4,3.684e-05,1757000000,,,,-1.8,-0.0001897,1757000000,0.4,4.216e-05,1757000000,,,,-1.8,-0.0004526,1757000000,0.4,0.000101,1757000000,,,,-1.8,-4.852e-05,1757000000,0.4,2.518e-05,1757000000
,,,-1.7,-0.0002805,1757000000,0.6,9.024e-05,1757000000,,,,-1.7,-0.00012,1757000000,0.6,4.156e-05,1757000000,,,,-1.7,-0.0003831,1757000000,0.6,0.0001359,1757000000,,,,-1.7,-0.0001232,1757000000,0.6,4.262e-05,1757000000,,,,-1.7,-0.0001426,1757000000,0.6,5.045e-05,1757000000,,,,-1.7,-0.0004407,1757000000,0.6,0.0001556,1757000000,,,,-1.7,-0.0001601,1757000000,0.6,5.53e-05,1757000000,,,,-1.7,-0.0001791,1757000000,0.6,6.324e-05,1757000000,,,,-1.7,-0.0004279,1757000000,0.6,0.0001515,1757000000,,,,-1.7,-4.398e-05,1757000000,0.6,3.776e-05,1757000000
,,,-1.6,-0.0002648,1757000000,0.8,0.0001213,1757000000,,,,-1.6,-0.0001125,1757000000,0.8,5.579e-05,1757000000,,,,-1.6,-0.0003605,1757000000,0.8,0.0001811,1757000000,,,,-1.6,-0.0001159,1757000000,0.8,5.674e-05,1757000000,,,,-1.6,-0.0001342,1757000000,0.8,6.731e-05,1757000000,,,,-1.6,-0.0004148,1757000000,0.8,0.0002075,1757000000,,,,-1.6,-0.0001504,1757000000,0.8,7.403e-05,1757000000,,,,-1.6,-0.0001686,1757000000,0.8,8.432e-05,1757000000,,,,-1.6,-0.0004027,1757000000,0.8,0.0002021,1757000000,,,,-1.6,-3.946e-05,1757000000,0.8,5.035e-05,1757000000
,,,-1.5,-0.0002476,1757000000,1,0.0001523,1757000000,,,,-1.5,-0.0001049,1757000000,1,7.015e-05,1757000000,,,,-1.5,-0.000338,1757000000,1,0.0002262,1757000000,,,,-1.5,-0.0001086,1757000000,1,7.076e-05,1757000000,,,,-1.5,-0.0001259,1757000000,1,8.41e-05,1757000000,,,,-1.5,-0.0003888,1757000000,1,0.0002594,1757000000,,,,-1.5,-0.0001405,1757000000,1,9.278e-05,1757000000,,,,-1.5,-0.0001581,1757000000,1,0.0001054,1757000000,,,,-1.5,-0.0003776,1757000000,1,0.0002526,1757000000,,,,-1.5,-3.522e-05,1757000000,1,6.295e-05,1757000000
,,,-1.4,-0.0002324,1757000000,1.2,0.0001818,1757000000,,,,-1.4,-9.754e-05,1757000000,1.2,8.474e-05,1757000000,,,,-1.4,-0.000314,1757000000,1.2,0.0002697,1757000000,,,,-1.4,-0.0001013,1757000000,1.2,8.498e-05,1757000000,,,,-1.4,-0.0001174,1757000000,1.2,0.0001009,1757000000,,,,-1.4,-0.0003629,1757000000,1.2,0.0003112,1757000000,,,,-1.4,-0.0001309,1757000000,1.2,0.0001116,1757000000,,,,-1.4,-0.0001475,1757000000,1.2,0.0001264,1757000000,,,,-1.4,-0.0003525,1757000000,1.2,0.0003033,1757000000,,,,-1.4,-3.11e-05,1757000000,1.2,7.559e-05,1757000000
,,,-1.3,-0.0002148,1757000000,1.4,0.000214,1757000000,,,,-1.3,-9.027e-05,1757000000,1.4,9.949e-05,1757000000,,,,-1.3,-0.000292,1757000000,1.4,0.0003149,1757000000,,,,-1.3,-9.394e-05,1757000000,1.4,9.888e-05,1757000000,,,,-1.3,-0.0001091,1757000000,1.4,0.0001177,1757000000,,,,-1.3,-0.000337,1757000000,1.4,0.0003631,1757000000,,,,-1.3,-0.0001213,1757000000,1.4,0.0001305,1757000000,,,,-1.3,-0.0001369,1757000000,1.4,0.0001475,1757000000,,,,-1.3,-0.0003273,1757000000,1.4,0.0003536,1757000000,,,,-1.3,-2.724e-05,1757000000,1.4,8.821e-05,1757000000
,,,-1.2,-0.0001989,1757000000,1.6,0.0002437,1757000000,,,,-1.2,-8.301e-05,1757000000,1.6,0.0001141,1757000000,,,,-1.2,-0.0002694,1757000000,1.6,0.0003597,1757000000,,,,-1.2,-8.66e-05,1757000000,1.6,0.0001126,1757000000,,,,-1.2,-0.0001007,1757000000,1.6,0.0001346,1757000000,,,,-1.2,-0.0003111,1757000000,1.6,0.000415,1757000000,,,,-1.2,-0.0001117,1757000000,1.6,0.0001493,1757000000,,,,-1.2,-0.0001264,1757000000,1.6,0.0001686,1757000000,,,,-1.2,-0.0003023,1757000000,1.6,0.0004044,1757000000,,,,-1.2,-2.374e-05,1757000000,1.6,0.0001008,1757000000
,,,-1.1,-0.0001815,1757000000,1.8,0.0002764,1757000000,,,,-1.1,-7.567e-05,1757000000,1.8,0.0001294,1757000000,,,,-1.1,-0.0002467,1757000000,1.8,0.0004047,1757000000,,,,-1.1,-7.939e-05,1757000000,1.8,0.0001266,1757000000,,,,-1.1,-9.238e-05,1757000000,1.8,0.0001515,1757000000,,,,-1.1,-0.0002852,1757000000,1.8,0.0004668,1757000000,,,,-1.1,-0.0001021,1757000000,1.8,0.0001683,1757000000,,,,-1.1,-0.0001159,1757000000,1.8,0.0001897,1757000000,,,,-1.1,-0.0002771,1757000000,1.8,0.0004552,1757000000,,,,-1.1,-2.06e-05,1757000000,1.8,0.0001135,1757000000
,,,-1,-0.0001655,1757000000,2,0.000311,1757000000,,,,-1,-6.848e-05,1757000000,2,0.0001447,1757000000,,,,-1,-0.0002243,1757000000,2,0.0004501,1757000000,,,,-1,-7.208e-05,1757000000,2,0.0001401,1757000000,,,,-1,-8.392e-05,1757000000,2,0.0001683,1757000000,,,,-1,-0.0002593,1757000000,2,0.0005187,1757000000,,,,-1,-9.261e-05,1757000000,2,0.0001872,1757000000,,,,-1,-0.0001053,1757000000,2,0.0002108,1757000000,,,,-1,-0.0002519,1757000000,2,0.0005057,1757000000,,,,-1,-1.722e-05,1757000000,2,0.0001261,1757000000
,,,-0.9,-0.0001476,1757000000,2.2,0.0003444,1757000000,,,,-0.9,-6.139e-05,1757000000,2.2,0.0001603,1757000000,,,,-0.9,-0.0002016,1757000000,2.2,0.000495,1757000000,,,,-0.9,-6.485e-05,1757000000,2.2,0.0001541,1757000000,,,,-0.9,-7.557e-05,1757000000,2.2,0.0001853,1757000000,,,,-0.9,-0.0002333,1757000000,2.2,0.0005711,1757000000,,,,-0.9,-8.303e-05,1757000000,2.2,0.0002064,1757000000,,,,-0.9,-9.483e-05,1757000000,2.2,0.0002321,1757000000,,,,-0.9,-0.0002268,1757000000,2.2,0.000557,1757000000,,,,-0.9,-1.442e-05,1757000000,2.2,0.0001388,1757000000
,,,-0.8,-0.000131,1757000000,2.4,0.0003795,1757000000,,,,-0.8,-5.439e-05,1757000000,2.4,0.0001757,1757000000,,,,-0.8,-0.0001801,1757000000,2.4,0.0005381,1757000000,,,,-0.8,-5.756e-05,1757000000,2.4,0.0001677,1757000000,,,,-0.8,-6.72e-05,1757000000,2.4,0.0002022,1757000000,,,,-0.8,-0.0002074,1757000000,2.4,0.0006229,1757000000,,,,-0.8,-7.367e-05,1757000000,2.4,0.0002247,1757000000,,,,-0.8,-8.429e-05,1757000000,2.4,0.0002531,1757000000,,,,-0.8,-0.0002015,1757000000,2.4,0.0006076,1757000000,,,,-0.8,-1.182e-05,1757000000,2.4,0.0001516,1757000000
,,,-0.7,-0.0001152,1757000000,2.6,0.0004157,1757000000,,,,-0.7,-4.73e-05,1757000000,2.6,0.0001911,1757000000,,,,-0.7,-0.0001572,1757000000,2.6,0.0005837,1757000000,,,,-0.7,-5.034e-05,1757000000,2.6,0.0001812,1757000000,,,,-0.7,-5.88e-05,1757000000,2.6,0.0002191,1757000000,,,,-0.7,-0.0001815,1757000000,2.6,0.0006749,1757000000,,,,-0.7,-6.418e-05,1757000000,2.6,0.0002437,1757000000,,,,-0.7,-7.375e-05,1757000000,2.6,0.0002742,1757000000,,,,-0.7,-0.0001764,1757000000,2.6,0.0006584,1757000000,,,,-0.7,-9.332e-06,1757000000,2.6,0.0001643,1757000000
,,,-0.6,-9.82e-05,1757000000,2.8,0.0004558,1757000000,,,,-0.6,-4.04e-05,1757000000,2.8,0.0002066,1757000000,,,,-0.6,-0.0001344,1757000000,2.8,0.0006276,1757000000,,,,-0.6,-4.312e-05,1757000000,2.8,0.0001951,1757000000,,,,-0.6,-5.041e-05,1757000000,2.8,0.0002359,1757000000,,,,-0.6,-0.0001556,1757000000,2.8,0.0007267,1757000000,,,,-0.6,-5.486e-05,1757000000,2.8,0.0002627,1757000000,,,,-0.6,-6.322e-05,1757000000,2.8,0.0002953,1757000000,,,,-0.6,-0.0001512,1757000000,2.8,0.000709,1757000000,,,,-0.6,-7.296e-06,1757000000,2.8,0.0001774,1757000000
,,,-0.5,-8.188e-05,1757000000,3,0.0004961,1757000000,,,,-0.5,-3.35e-05,1757000000,3,0.0002221,1757000000,,,,-0.5,-0.0001117,1757000000,3,0.0006734,1757000000,,,,-0.5,-3.593e-05,1757000000,3,0.0002087,1757000000,,,,-0.5,-4.2e-05,1757000000,3,0.0002529,1757000000,,,,-0.5,-0.0001296,1757000000,3,0.0007786,1757000000,,,,-0.5,-4.549e-05,1757000000,3,0.0002802,1757000000,,,,-0.5,-5.269e-05,1757000000,3,0.0003164,1757000000,,,,-0.5,-0.0001261,1757000000,3,0.0007596,1757000000,,,,-0.5,-5.404e-06,1757000000,3,0.0001902,1757000000
,,,-0.4,-6.587e-05,1757000000,3.2,0.0005327,1757000000,,,,-0.4,-2.677e-05,1757000000,3.2,0.0002376,1757000000,,,,-0.4,-8.952e-05,1757000000,3.2,0.0007208,1757000000,,,,-0.4,-2.87e-05,1757000000,3.2,0.0002222,1757000000,,,,-0.4,-3.361e-05,1757000000,3.2,0.0002698,1757000000,,,,-0.4,-0.0001037,1757000000,3.2,0.0008305,1757000000,,,,-0.4,-3.629e-05,1757000000,3.2,0.0002989,1757000000,,,,-0.4,-4.215e-05,1757000000,3.2,0.0003374,1757000000,,,,-0.4,-0.0001009,1757000000,3.2,0.0008104,1757000000,,,,-0.4,-3.861e-06,1757000000,3.2,0.0002034,1757000000
,,,-0.3,-4.926e-05,1757000000,3.4,0.0005687,1757000000,,,,-0.3,-2.001e-05,1757000000,3.4,0.0002531,1757000000,,,,-0.3,-6.71e-05,1757000000,3.4,0.000766,1757000000,,,,-0.3,-2.151e-05,1757000000,3.4,0.0002356,1757000000,,,,-0.3,-2.521e-05,1757000000,3.4,0.0002867,1757000000,,,,-0.3,-7.778e-05,1757000000,3.4,0.0008824,1757000000,,,,-0.3,-2.713e-05,1757000000,3.4,0.0003172,1757000000,,,,-0.3,-3.161e-05,1757000000,3.4,0.0003584,1757000000,,,,-0.3,-7.566e-05,1757000000,3.4,0.000861,1757000000,,,,-0.3,-2.54e-06,1757000000,3.4,0.0002171,1757000000
,,,-0.2,-3.254e-05,1757000000,3.6,0.0006134,1757000000,,,,-0.2,-1.329e-05,1757000000,3.6,0.0002687,1757000000,,,,-0.2,-4.474e-05,1757000000,3.6,0.0008113,1757000000,,,,-0.2,-1.431e-05,1757000000,3.6,0.0002489,1757000000,,,,-0.2,-1.68e-05,1757000000,3.6,0.0003038,1757000000,,,,-0.2,-5.185e-05,1757000000,3.6,0.0009342,1757000000,,,,-0.2,-1.806e-05,1757000000,3.6,0.0003334,1757000000,,,,-0.2,-2.108e-05,1757000000,3.6,0.0003796,1757000000,,,,-0.2,-5.039e-05,1757000000,3.6,0.0009118,1757000000,,,,-0.2,-1.54e-06,1757000000,3.6,0.0002301,1757000000
,,,-0.1,-1.619e-05,1757000000,3.8,0.0006383,1757000000,,,,-0.1,-6.627e-06,1757000000,3.8,0.000284,1757000000,,,,-0.1,-2.232e-05,1757000000,3.8,0.0008592,1757000000,,,,-0.1,-7.152e-06,1757000000,3.8,0.0002622,1757000000,,,,-0.1,-8.402e-06,1757000000,3.8,0.0003207,1757000000,,,,-0.1,-2.592e-05,1757000000,3.8,0.0009861,1757000000,,,,-0.1,-8.997e-06,1757000000,3.8,0.0003509,1757000000,,,,-0.1,-1.054e-05,1757000000,3.8,0.0004007,1757000000,,,,-0.1,-2.521e-05,1757000000,3.8,0.0009629,1757000000,,,,-0.1,-6.82e-07,1757000000,3.8,0.0002438,1757000000
,,,,,,4,0.0006774,1757000000,,,,,,,4,0.0002992,1757000000,,,,,,,4,0.0009065,1757000000,,,,,,,4,0.0002756,1757000000,,,,,,,4,0.0003376,1757000000,,,,,,,4,0.001038,1757000000,,,,,,,4,0.0003687,1757000000,,,,,,,4,0.0004217,1757000000,,,,,,,4,0.001014,1757000000,,,,,,,4,0.0002573,1757000000
,,,,,,4.2,0.0007356,1757000000,,,,,,,4.2,0.0003141,1757000000,,,,,,,4.2,0.0009499,1757000000,,,,,,,4.2,0.0002888,1757000000,,,,,,,4.2,0.0003546,1757000000,,,,,,,4.2,0.00109,1757000000,,,,,,,4.2,0.0003844,1757000000,,,,,,,4.2,0.0004428,1757000000,,,,,,,4.2,0.001064,1757000000,,,,,,,4.2,0.0002706,1757000000
,,,,,,4.4,0.0007514,1757000000,,,,,,,4.4,0.0003291,1757000000,,,,,,,4.4,0.0009966,1757000000,,,,,,,4.4,0.0003019,1757000000,,,,,,,4.4,0.0003715,1757000000,,,,,,,4.4,0.001142,1757000000,,,,,,,4.4,0.0003998,1757000000,,,,,,,4.4,0.000464,1757000000,,,,,,,4.4,0.001115,1757000000,,,,,,,4.4,0.0002842,1757000000
,,,,,,4.6,0.0007877,1757000000,,,,,,,4.6,0.0003442,1757000000,,,,,,,4.6,0.001041,1757000000,,,,,,,4.6,0.0003152,1757000000,,,,,,,4.6,0.0003884,1757000000,,,,,,,4.6,0.001193,1757000000,,,,,,,4.6,0.0004158,1757000000,,,,,,,4.6,0.000485,1757000000,,,,,,,4.6,0.001166,1757000000,,,,,,,4.6,0.0002974,1757000000
,,,,,,4.8,0.0008252,1757000000,,,,,,,4.8,0.0003588,1757000000,,,,,,,4.8,0.001088,1757000000,,,,,,,4.8,0.0003277,1757000000,,,,,,,4.8,0.0004053,1757000000,,,,,,,4.8,0.001245,1757000000,,,,,,,4.8,0.0004269,1757000000,,,,,,,4.8,0.0005061,1757000000,,,,,,,4.8,0.001217,1757000000,,,,,,,4.8,0.000311,1757000000
,,,,,,5,0.0008891,1757000000,,,,,,,5,0.0003731,1757000000,,,,,,,5,0.001135,1757000000,,,,,,,5,0.0003405,1757000000,,,,,,,5,0.0004223,1757000000,,,,,,,5,0.001297,1757000000,,,,,,,5,0.0004419,1757000000,,,,,,,5,0.0005273,1757000000,,,,,,,5,0.001267,1757000000,,,,,,,5,0.0003242,1757000000
,,,,,,4.8,0.0008395,1757000000,,,,,,,4.8,0.0003535,1757000000,,,,,,,4.8,0.00109,1757000000,,,,,,,4.8,0.0003248,1757000000,,,,,,,4.8,0.0004054,1757000000,,,,,,,4.8,0.001245,1757000000,,,,,,,4.8,0.0004223,1757000000,,,,,,,4.8,0.0005062,1757000000,,,,,,,4.8,0.001217,1757000000,,,,,,,4.8,0.000311,1757000000
,,,,,,4.6,0.0007948,1757000000,,,,,,,4.6,0.0003347,1757000000,,,,,,,4.6,0.001047,1757000000,,,,,,,4.6,0.0003099,1757000000,,,,,,,4.6,0.0003885,1757000000,,,,,,,4.6,0.001193,1757000000,,,,,,,4.6,0.0004039,1757000000,,,,,,,4.6,0.0004851,1757000000,,,,,,,4.6,0.001166,1757000000,,,,,,,4.6,0.000298,1757000000
,,,,,,4.4,0.0007603,1757000000,,,,,,,4.4,0.0003165,1757000000,,,,,,,4.4,0.001002,1757000000,,,,,,,4.4,0.0002949,1757000000,,,,,,,4.4,0.0003713,1757000000,,,,,,,4.4,0.001142,1757000000,,,,,,,4.4,0.0003884,1757000000,,,,,,,4.4,0.000464,1757000000,,,,,,,4.4,0.001115,1757000000,,,,,,,4.4,0.0002848,1757000000
,,,,,,4.2,0.0007357,1757000000,,,,,,,4.2,0.0002987,1757000000,,,,,,,4.2,0.0009563,1757000000,,,,,,,4.2,0.0002801,1757000000,,,,,,,4.2,0.0003546,1757000000,,,,,,,4.2,0.00109,1757000000,,,,,,,4.2,0.0003705,1757000000,,,,,,,4.2,0.0004429,1757000000,,,,,,,4.2,0.001064,1757000000,,,,,,,4.2,0.0002719,1757000000
,,,,,,4,0.0006978,1757000000,,,,,,,4,0.0002814,1757000000,,,,,,,4,0.0009105,1757000000,,,,,,,4,0.0002658,1757000000,,,,,,,4,0.0003375,1757000000,,,,,,,4,0.001038,1757000000,,,,,,,4,0.0003528,1757000000,,,,,,,4,0.0004219,1757000000,,,,,,,4,0.001014,1757000000,,,,,,,4,0.000259,1757000000
,,,,,,3.8,0.0006596,1757000000,,,,,,,3.8,0.0002644,1757000000,,,,,,,3.8,0.000863,1757000000,,,,,,,3.8,0.0002514,1757000000,,,,,,,3.8,0.0003206,1757000000,,,,,,,3.8,0.0009861,1757000000,,,,,,,3.8,0.0003361,1757000000,,,,,,,3.8,0.0004007,1757000000,,,,,,,3.8,0.0009627,1757000000,,,,,,,3.8,0.000246,1757000000
,,,,,,3.6,0.000622,1757000000,,,,,,,3.6,0.0002477,1757000000,,,,,,,3.6,0.0008177,1757000000,,,,,,,3.6,0.0002371,1757000000,,,,,,,3.6,0.0003037,1757000000,,,,,,,3.6,0.0009343,1757000000,,,,,,,3.6,0.0003194,1757000000,,,,,,,3.6,0.0003797,1757000000,,,,,,,3.6,0.0009119,1757000000,,,,,,,3.6,0.0002329,1757000000
,,,,,,3.4,0.0005877,1757000000,,,,,,,3.4,0.0002311,1757000000,,,,,,,3.4,0.0007723,1757000000,,,,,,,3.4,0.0002234,1757000000,,,,,,,3.4,0.0002867,1757000000,,,,,,,3.4,0.0008825,1757000000,,,,,,,3.4,0.000302,1757000000,,,,,,,3.4,0.0003586,1757000000,,,,,,,3.4,0.0008612,1757000000,,,,,,,3.4,0.0002198,1757000000
,,,,,,3.2,0.0005518,1757000000,,,,,,,3.2,0.0002147,1757000000,,,,,,,3.2,0.0007266,1757000000,,,,,,,3.2,0.0002102,1757000000,,,,,,,3.2,0.0002699,1757000000,,,,,,,3.2,0.0008306,1757000000,,,,,,,3.2,0.0002851,1757000000,,,,,,,3.2,0.0003375,1757000000,,,,,,,3.2,0.0008105,1757000000,,,,,,,3.2,0.0002068,1757000000
,,,,,,3,0.0005157,1757000000,,,,,,,3,0.0001986,1757000000,,,,,,,3,0.0006823,1757000000,,,,,,,3,0.0001964,1757000000,,,,,,,3,0.0002531,1757000000,,,,,,,3,0.0007787,1757000000,,,,,,,3,0.0002672,1757000000,,,,,,,3,0.0003164,1757000000,,,,,,,3,0.0007599,1757000000,,,,,,,3,0.0001937,1757000000
,,,,,,2.8,0.0004776,1757000000,,,,,,,2.8,0.0001827,1757000000,,,,,,,2.8,0.000637,1757000000,,,,,,,2.8,0.0001835,1757000000,,,,,,,2.8,0.0002362,1757000000,,,,,,,2.8,0.0007268,1757000000,,,,,,,2.8,0.0002497,1757000000,,,,,,,2.8,0.0002953,1757000000,,,,,,,2.8,0.0007094,1757000000,,,,,,,2.8,0.0001805,1757000000
,,,,,,2.6,0.0004438,1757000000,,,,,,,2.6,0.000167,1757000000,,,,,,,2.6,0.0005917,1757000000,,,,,,,2.6,0.0001704,1757000000,,,,,,,2.6,0.0002192,1757000000,,,,,,,2.6,0.000675,1757000000,,,,,,,2.6,0.000232,1757000000,,,,,,,2.6,0.0002743,1757000000,,,,,,,2.6,0.0006586,1757000000,,,,,,,2.6,0.0001676,1757000000
,,,,,,2.4,0.0004085,1757000000,,,,,,,2.4,0.0001514,1757000000,,,,,,,2.4,0.0005457,1757000000,,,,,,,2.4,0.0001569,1757000000,,,,,,,2.4,0.0002023,1757000000,,,,,,,2.4,0.000623,1757000000,,,,,,,2.4,0.0002137,1757000000,,,,,,,2.4,0.0002532,1757000000,,,,,,,2.4,0.0006078,1757000000,,,,,,,2.4,0.0001547,1757000000
,,,,,,2.2,0.0003762,1757000000,,,,,,,2.2,0.0001362,1757000000,,,,,,,2.2,0.0004999,1757000000,,,,,,,2.2,0.0001441,1757000000,,,,,,,2.2,0.0001853,1757000000,,,,,,,2.2,0.0005712,1757000000,,,,,,,2.2,0.0001956,1757000000,,,,,,,2.2,0.0002321,1757000000,,,,,,,2.2,0.0005572,1757000000,,,,,,,2.2,0.0001418,1757000000
,,,,,,2,0.0003482,1757000000,,,,,,,2,0.0001212,1757000000,,,,,,,2,0.0004539,1757000000,,,,,,,2,0.0001305,1757000000,,,,,,,2,0.0001684,1757000000,,,,,,,2,0.0005188,1757000000,,,,,,,2,0.0001775,1757000000,,,,,,,2,0.0002108,1757000000,,,,,,,2,0.0005061,1757000000,,,,,,,2,0.0001287,1757000000
,,,,,,1.8,0.0003157,1757000000,,,,,,,1.8,0.0001065,1757000000,,,,,,,1.8,0.0004062,1757000000,,,,,,,1.8,0.0001177,1757000000,,,,,,,1.8,0.0001515,1757000000,,,,,,,1.8,0.000467,1757000000,,,,,,,1.8,0.0001598,1757000000,,,,,,,1.8,0.0001898,1757000000,,,,,,,1.8,0.0004555,1757000000,,,,,,,1.8,0.0001158,1757000000
,,,,,,1.6,0.0002809,1757000000,,,,,,,1.6,9.232e-05,1757000000,,,,,,,1.6,0.0003604,1757000000,,,,,,,1.6,0.0001054,1757000000,,,,,,,1.6,0.0001347,1757000000,,,,,,,1.6,0.0004151,1757000000,,,,,,,1.6,0.0001418,1757000000,,,,,,,1.6,0.0001687,1757000000,,,,,,,1.6,0.0004046,1757000000,,,,,,,1.6,0.0001029,1757000000
,,,,,,1.4,0.0002452,1757000000,,,,,,,1.4,7.834e-05,1757000000,,,,,,,1.4,0.0003145,1757000000,,,,,,,1.4,9.286e-05,1757000000,,,,,,,1.4,0.0001178,1757000000,,,,,,,1.4,0.0003632,1757000000,,,,,,,1.4,0.0001235,1757000000,,,,,,,1.4,0.0001476,1757000000,,,,,,,1.4,0.0003541,1757000000,,,,,,,1.4,9.007e-05,1757000000
,,,,,,1.2,0.0002101,1757000000,,,,,,,1.2,6.482e-05,1757000000,,,,,,,1.2,0.0002695,1757000000,,,,,,,1.2,7.968e-05,1757000000,,,,,,,1.2,0.000101,1757000000,,,,,,,1.2,0.0003113,1757000000,,,,,,,1.2,0.0001059,1757000000,,,,,,,1.2,0.0001265,1757000000,,,,,,,1.2,0.0003034,1757000000,,,,,,,1.2,7.715e-05,1757000000
,,,,,,1,0.0001728,1757000000,,,,,,,1,5.195e-05,1757000000,,,,,,,1,0.0002246,1757000000,,,,,,,1,6.69e-05,1757000000,,,,,,,1,8.41e-05,1757000000,,,,,,,1,0.0002595,1757000000,,,,,,,1,8.789e-05,1757000000,,,,,,,1,0.0001054,1757000000,,,,,,,1,0.0002528,1757000000,,,,,,,1,6.426e-05,1757000000
,,,,,,0.8,0.0001345,1757000000,,,,,,,0.8,3.974e-05,1757000000,,,,,,,0.8,0.0001796,1757000000,,,,,,,0.8,5.384e-05,1757000000,,,,,,,0.8,6.73e-05,1757000000,,,,,,,0.8,0.0002076,1757000000,,,,,,,0.8,7.016e-05,1757000000,,,,,,,0.8,8.434e-05,1757000000,,,,,,,0.8,0.0002022,1757000000,,,,,,,0.8,5.139e-05,1757000000
,,,,,,0.6,9.131e-05,1757000000,,,,,,,0.6,2.832e-05,1757000000,,,,,,,0.6,0.0001341,1757000000,,,,,,,0.6,4.067e-05,1757000000,,,,,,,0.6,5.048e-05,1757000000,,,,,,,0.6,0.0001557,1757000000,,,,,,,0.6,5.243e-05,1757000000,,,,,,,0.6,6.327e-05,1757000000,,,,,,,0.6,0.0001517,1757000000,,,,,,,0.6,3.854e-05,1757000000
,,,,,,0.4,5.748e-05,1757000000,,,,,,,0.4,1.791e-05,1757000000,,,,,,,0.4,8.932e-05,1757000000,,,,,,,0.4,2.735e-05,1757000000,,,,,,,0.4,3.363e-05,1757000000,,,,,,,0.4,0.0001038,1757000000,,,,,,,0.4,3.475e-05,1757000000,,,,,,,0.4,4.218e-05,1757000000,,,,,,,0.4,0.000101,1757000000,,,,,,,0.4,2.569e-05,1757000000
,,,,,,0.2,2.702e-05,1757000000,,,,,,,0.2,8.681e-06,1757000000,,,,,,,0.2,4.458e-05,1757000000,,,,,,,0.2,1.379e-05,1757000000,,,,,,,0.2,1.682e-05,1757000000,,,,,,,0.2,5.193e-05,1757000000,,,,,,,0.2,1.732e-05,1757000000,,,,,,,0.2,2.11e-05,1757000000,,,,,,,0.2,5.058e-05,1757000000,,,,,,,0.2,1.285e-05,1757000000
,,,,,,-0,2.233e-08,1757000000,,,,,,,-0,9.59e-09,1757000000,,,,,,,-0,3.825e-08,1757000000,,,,,,,-0,1.203e-08,1757000000,,,,,,,-0,1.385e-08,1757000000,,,,,,,-0,4.182e-08,1757000000,,,,,,,-0,1.37e-08,1757000000,,,,,,,-0,1.708e-08,1757000000,,,,,,,-0,4.259e-08,1757000000,,,,,,,-0,1.077e-08,1757000000
,,,,,,-0.2,-2.448e-05,1757000000,,,,,,,-0.2,-8.695e-06,1757000000,,,,,,,-0.2,-4.445e-05,1757000000,,,,,,,-0.2,-1.398e-05,1757000000,,,,,,,-0.2,-1.681e-05,1757000000,,,,,,,-0.2,-5.187e-05,1757000000,,,,,,,-0.2,-1.747e-05,1757000000,,,,,,,-0.2,-2.108e-05,1757000000,,,,,,,-0.2,-5.049e-05,1757000000,,,,,,,-0.2,-1.283e-05,1757000000
