Time (s)	Voltage (V)
-1.459200000e+00	-4.000000000e-02
-1.458880000e+00	-2.400000000e-02
-1.458560000e+00	-3.200000000e-02
-1.458240000e+00	-3.200000000e-02
-1.457920000e+00	-1.600000000e-02
-1.457600000e+00	-4.000000000e-02
-1.457280000e+00	-1.600000000e-02
-1.456960000e+00	-3.200000000e-02
-1.456640000e+00	-8.000000000e-03
-1.456320000e+00	-3.200000000e-02
-1.456000000e+00	-8.000000000e-03
-1.455680000e+00	-4.800000000e-02
-1.455360000e+00	-4.000000000e-02
-1.455040000e+00	-3.200000000e-02
-1.454720000e+00	-2.400000000e-02
-1.454400000e+00	-2.400000000e-02
-1.454080000e+00	-4.000000000e-02
-1.453760000e+00	-2.400000000e-02
-1.453440000e+00	-2.400000000e-02
-1.453120000e+00	-3.200000000e-02
-1.452800000e+00	-2.400000000e-02
-1.452480000e+00	-2.400000000e-02
-1.452160000e+00	-4.800000000e-02
-1.451840000e+00	-3.200000000e-02
-1.451520000e+00	-3.200000000e-02
-1.451200000e+00	-2.400000000e-02
-1.450880000e+00	-2.400000000e-02
-1.450560000e+00	-2.400000000e-02
-1.450240000e+00	-4.000000000e-02
-1.449920000e+00	-3.200000000e-02
-1.449600000e+00	-1.600000000e-02
-1.449280000e+00	-2.400000000e-02
-1.448960000e+00	-4.000000000e-02
-1.448640000e+00	-4.800000000e-02
-1.448320000e+00	-4.000000000e-02
-1.448000000e+00	-1.600000000e-02
-1.447680000e+00	-2.400000000e-02
-1.447360000e+00	-1.600000000e-02
-1.447040000e+00	-3.200000000e-02
-1.446720000e+00	-3.200000000e-02
-1.446400000e+00	-3.200000000e-02
-1.446080000e+00	-2.400000000e-02
-1.445760000e+00	-3.200000000e-02
-1.445440000e+00	-2.400000000e-02
-1.445120000e+00	-4.000000000e-02
-1.444800000e+00	-3.200000000e-02
-1.444480000e+00	-3.200000000e-02
-1.444160000e+00	-1.600000000e-02
-1.443840000e+00	-1.600000000e-02
-1.443520000e+00	-3.200000000e-02
-1.443200000e+00	-4.000000000e-02
-1.442880000e+00	-4.000000000e-02
-1.442560000e+00	-4.000000000e-02
-1.442240000e+00	-1.600000000e-02
-1.441920000e+00	-8.000000000e-03
-1.441600000e+00	-8.000000000e-03
-1.441280000e+00	-2.400000000e-02
-1.440960000e+00	-4.000000000e-02
-1.440640000e+00	-2.400000000e-02
-1.440320000e+00	-3.200000000e-02
-1.440000000e+00	-2.400000000e-02
-1.439680000e+00	-4.000000000e-02
-1.439360000e+00	-2.400000000e-02
-1.439040000e+00	-3.200000000e-02
-1.438720000e+00	-2.400000000e-02
-1.438400000e+00	-1.600000000e-02
-1.438080000e+00	-8.000000000e-03
-1.437760000e+00	-3.200000000e-02
-1.437440000e+00	-2.400000000e-02
-1.437120000e+00	-1.600000000e-02
-1.436800000e+00	-3.200000000e-02
-1.436480000e+00	-3.200000000e-02
-1.436160000e+00	-1.600000000e-02
-1.435840000e+00	-4.000000000e-02
-1.435520000e+00	-4.000000000e-02
-1.435200000e+00	-4.000000000e-02
-1.434880000e+00	-3.200000000e-02
-1.434560000e+00	-4.800000000e-02
-1.434240000e+00	-2.400000000e-02
-1.433920000e+00	-4.000000000e-02
-1.433600000e+00	-4.000000000e-02
-1.433280000e+00	-4.000000000e-02
-1.432960000e+00	-3.200000000e-02
-1.432640000e+00	-4.800000000e-02
-1.432320000e+00	-4.800000000e-02
-1.432000000e+00	-3.200000000e-02
-1.431680000e+00	-4.000000000e-02
-1.431360000e+00	-4.000000000e-02
-1.431040000e+00	-3.200000000e-02
-1.430720000e+00	-2.400000000e-02
-1.430400000e+00	-2.400000000e-02
-1.430080000e+00	-1.600000000e-02
-1.429760000e+00	-2.400000000e-02
-1.429440000e+00	-3.200000000e-02
-1.429120000e+00	-4.000000000e-02
-1.428800000e+00	-1.600000000e-02
-1.428480000e+00	-3.200000000e-02
-1.428160000e+00	-3.200000000e-02
-1.427840000e+00	-2.400000000e-02
-1.427520000e+00	-2.400000000e-02
-1.427200000e+00	-4.000000000e-02
-1.426880000e+00	-2.400000000e-02
-1.426560000e+00	-8.000000000e-03
-1.426240000e+00	-3.200000000e-02
-1.425920000e+00	-4.000000000e-02
-1.425600000e+00	-3.200000000e-02
-1.425280000e+00	-3.200000000e-02
-1.424960000e+00	-4.800000000e-02
-1.424640000e+00	-4.000000000e-02
-1.424320000e+00	-3.200000000e-02
-1.424000000e+00	-4.000000000e-02
-1.423680000e+00	-4.000000000e-02
-1.423360000e+00	-4.000000000e-02
-1.423040000e+00	-1.600000000e-02
-1.422720000e+00	-3.200000000e-02
-1.422400000e+00	-3.200000000e-02
-1.422080000e+00	-4.000000000e-02
-1.421760000e+00	-2.400000000e-02
-1.421440000e+00	-4.800000000e-02
-1.421120000e+00	-2.400000000e-02
-1.420800000e+00	-4.000000000e-02
-1.420480000e+00	-3.200000000e-02
-1.420160000e+00	-2.400000000e-02
-1.419840000e+00	-2.400000000e-02
-1.419520000e+00	-3.200000000e-02
-1.419200000e+00	-3.200000000e-02
-1.418880000e+00	-3.200000000e-02
-1.418560000e+00	-3.200000000e-02
-1.418240000e+00	-4.000000000e-02
-1.417920000e+00	-2.400000000e-02
-1.417600000e+00	-3.200000000e-02
-1.417280000e+00	-2.400000000e-02
-1.416960000e+00	-3.200000000e-02
-1.416640000e+00	-1.600000000e-02
-1.416320000e+00	-4.800000000e-02
-1.416000000e+00	-2.400000000e-02
-1.415680000e+00	-4.000000000e-02
-1.415360000e+00	-3.200000000e-02
-1.415040000e+00	-4.000000000e-02
-1.414720000e+00	-4.000000000e-02
-1.414400000e+00	-2.400000000e-02
-1.414080000e+00	-4.000000000e-02
-1.413760000e+00	-4.000000000e-02
-1.413440000e+00	-4.800000000e-02
-1.413120000e+00	-3.200000000e-02
-1.412800000e+00	-2.400000000e-02
-1.412480000e+00	-4.000000000e-02
-1.412160000e+00	-3.200000000e-02
-1.411840000e+00	-1.600000000e-02
-1.411520000e+00	-4.000000000e-02
-1.411200000e+00	-8.000000000e-03
-1.410880000e+00	-4.000000000e-02
-1.410560000e+00	-3.200000000e-02
-1.410240000e+00	-4.000000000e-02
-1.409920000e+00	-4.000000000e-02
-1.409600000e+00	-4.000000000e-02
-1.409280000e+00	-4.800000000e-02
-1.408960000e+00	-2.400000000e-02
-1.408640000e+00	-3.200000000e-02
-1.408320000e+00	-2.400000000e-02
-1.408000000e+00	-2.400000000e-02
-1.407680000e+00	-1.600000000e-02
-1.407360000e+00	-3.200000000e-02
-1.407040000e+00	-2.400000000e-02
-1.406720000e+00	-4.000000000e-02
-1.406400000e+00	-3.200000000e-02
-1.406080000e+00	-4.800000000e-02
-1.405760000e+00	-4.000000000e-02
-1.405440000e+00	-4.000000000e-02
-1.405120000e+00	-3.200000000e-02
-1.404800000e+00	-2.400000000e-02
-1.404480000e+00	-4.000000000e-02
-1.404160000e+00	-4.000000000e-02
-1.403840000e+00	-5.600000000e-02
-1.403520000e+00	-4.000000000e-02
-1.403200000e+00	-4.800000000e-02
-1.402880000e+00	-4.800000000e-02
-1.402560000e+00	-6.400000000e-02
-1.402240000e+00	-4.000000000e-02
-1.401920000e+00	-4.800000000e-02
-1.401600000e+00	-4.800000000e-02
-1.401280000e+00	-4.800000000e-02
-1.400960000e+00	-4.800000000e-02
-1.400640000e+00	-4.000000000e-02
-1.400320000e+00	-4.800000000e-02
-1.400000000e+00	-3.200000000e-02
-1.399680000e+00	-4.800000000e-02
-1.399360000e+00	-4.800000000e-02
-1.399040000e+00	-4.000000000e-02
-1.398720000e+00	-4.800000000e-02
-1.398400000e+00	-6.400000000e-02
-1.398080000e+00	-5.600000000e-02
-1.397760000e+00	-6.400000000e-02
-1.397440000e+00	-4.800000000e-02
-1.397120000e+00	-4.800000000e-02
-1.396800000e+00	-5.600000000e-02
-1.396480000e+00	-4.800000000e-02
-1.396160000e+00	-4.800000000e-02
-1.395840000e+00	-5.600000000e-02
-1.395520000e+00	-4.000000000e-02
-1.395200000e+00	-2.400000000e-02
-1.394880000e+00	-3.200000000e-02
-1.394560000e+00	-5.600000000e-02
-1.394240000e+00	-4.000000000e-02
-1.393920000e+00	-4.000000000e-02
-1.393600000e+00	-2.400000000e-02
-1.393280000e+00	-4.800000000e-02
-1.392960000e+00	-3.200000000e-02
-1.392640000e+00	-4.000000000e-02
-1.392320000e+00	-2.400000000e-02
-1.392000000e+00	-4.000000000e-02
-1.391680000e+00	-1.600000000e-02
-1.391360000e+00	-4.800000000e-02
-1.391040000e+00	-3.200000000e-02
-1.390720000e+00	-3.200000000e-02
-1.390400000e+00	-3.200000000e-02
-1.390080000e+00	-2.400000000e-02
-1.389760000e+00	-3.200000000e-02
-1.389440000e+00	-2.400000000e-02
-1.389120000e+00	-5.600000000e-02
-1.388800000e+00	-3.200000000e-02
-1.388480000e+00	-3.200000000e-02
-1.388160000e+00	-2.400000000e-02
-1.387840000e+00	-2.400000000e-02
-1.387520000e+00	-4.000000000e-02
-1.387200000e+00	-4.800000000e-02
-1.386880000e+00	-4.000000000e-02
-1.386560000e+00	-2.400000000e-02
-1.386240000e+00	-4.800000000e-02
-1.385920000e+00	-3.200000000e-02
-1.385600000e+00	-4.800000000e-02
-1.385280000e+00	-3.200000000e-02
-1.384960000e+00	-4.000000000e-02
-1.384640000e+00	-3.200000000e-02
-1.384320000e+00	-4.000000000e-02
-1.384000000e+00	-3.200000000e-02
-1.383680000e+00	-4.800000000e-02
-1.383360000e+00	-4.000000000e-02
-1.383040000e+00	-4.000000000e-02
-1.382720000e+00	-2.400000000e-02
-1.382400000e+00	-4.800000000e-02
-1.382080000e+00	-4.800000000e-02
-1.381760000e+00	-4.000000000e-02
-1.381440000e+00	-1.600000000e-02
-1.381120000e+00	-4.800000000e-02
-1.380800000e+00	-3.200000000e-02
-1.380480000e+00	-3.200000000e-02
-1.380160000e+00	-4.000000000e-02
-1.379840000e+00	-4.000000000e-02
-1.379520000e+00	-4.800000000e-02
-1.379200000e+00	-1.600000000e-02
-1.378880000e+00	-4.800000000e-02
-1.378560000e+00	-1.600000000e-02
-1.378240000e+00	-4.000000000e-02
-1.377920000e+00	-4.000000000e-02
-1.377600000e+00	-8.000000000e-03
-1.377280000e+00	-4.000000000e-02
-1.376960000e+00	-1.600000000e-02
-1.376640000e+00	-2.400000000e-02
-1.376320000e+00	-3.200000000e-02
-1.376000000e+00	-2.400000000e-02
-1.375680000e+00	-4.000000000e-02
-1.375360000e+00	-3.200000000e-02
-1.375040000e+00	-8.000000000e-03
-1.374720000e+00	-2.400000000e-02
-1.374400000e+00	-3.200000000e-02
-1.374080000e+00	-1.600000000e-02
-1.373760000e+00	-3.200000000e-02
-1.373440000e+00	-4.000000000e-02
-1.373120000e+00	-4.000000000e-02
-1.372800000e+00	-1.600000000e-02
-1.372480000e+00	-3.200000000e-02
-1.372160000e+00	-1.600000000e-02
-1.371840000e+00	-3.200000000e-02
-1.371520000e+00	-3.200000000e-02
-1.371200000e+00	-4.000000000e-02
-1.370880000e+00	-3.200000000e-02
-1.370560000e+00	0.000000000e+00
-1.370240000e+00	-2.400000000e-02
-1.369920000e+00	-3.200000000e-02
-1.369600000e+00	-2.400000000e-02
-1.369280000e+00	-4.800000000e-02
-1.368960000e+00	-3.200000000e-02
-1.368640000e+00	-3.200000000e-02
-1.368320000e+00	-4.800000000e-02
-1.368000000e+00	-3.200000000e-02
-1.367680000e+00	-4.000000000e-02
-1.367360000e+00	-2.400000000e-02
-1.367040000e+00	-3.200000000e-02
-1.366720000e+00	-4.000000000e-02
-1.366400000e+00	-3.200000000e-02
-1.366080000e+00	-4.800000000e-02
-1.365760000e+00	-3.200000000e-02
-1.365440000e+00	-2.400000000e-02
-1.365120000e+00	-4.000000000e-02
-1.364800000e+00	-3.200000000e-02
-1.364480000e+00	-3.200000000e-02
-1.364160000e+00	-3.200000000e-02
-1.363840000e+00	-3.200000000e-02
-1.363520000e+00	-4.800000000e-02
-1.363200000e+00	-4.000000000e-02
-1.362880000e+00	-4.000000000e-02
-1.362560000e+00	-4.800000000e-02
-1.362240000e+00	-8.000000000e-03
-1.361920000e+00	-3.200000000e-02
-1.361600000e+00	-8.000000000e-03
-1.361280000e+00	-2.400000000e-02
-1.360960000e+00	-3.200000000e-02
-1.360640000e+00	-3.200000000e-02
-1.360320000e+00	-4.000000000e-02
-1.360000000e+00	-4.000000000e-02
-1.359680000e+00	-4.800000000e-02
-1.359360000e+00	-2.400000000e-02
-1.359040000e+00	-8.000000000e-03
-1.358720000e+00	-4.000000000e-02
-1.358400000e+00	-2.400000000e-02
-1.358080000e+00	-1.600000000e-02
-1.357760000e+00	-2.400000000e-02
-1.357440000e+00	-3.200000000e-02
-1.357120000e+00	-3.200000000e-02
-1.356800000e+00	-1.600000000e-02
-1.356480000e+00	-4.800000000e-02
-1.356160000e+00	-5.600000000e-02
-1.355840000e+00	-5.600000000e-02
-1.355520000e+00	-4.000000000e-02
-1.355200000e+00	-2.400000000e-02
-1.354880000e+00	-4.000000000e-02
-1.354560000e+00	-1.600000000e-02
-1.354240000e+00	-3.200000000e-02
-1.353920000e+00	-1.600000000e-02
-1.353600000e+00	-3.200000000e-02
-1.353280000e+00	-3.200000000e-02
-1.352960000e+00	-4.000000000e-02
-1.352640000e+00	-2.400000000e-02
-1.352320000e+00	-4.800000000e-02
-1.352000000e+00	-3.200000000e-02
-1.351680000e+00	-4.800000000e-02
-1.351360000e+00	-4.000000000e-02
-1.351040000e+00	-2.400000000e-02
-1.350720000e+00	-2.400000000e-02
-1.350400000e+00	-1.600000000e-02
-1.350080000e+00	-4.000000000e-02
-1.349760000e+00	-2.400000000e-02
-1.349440000e+00	-3.200000000e-02
-1.349120000e+00	-1.600000000e-02
-1.348800000e+00	-4.800000000e-02
-1.348480000e+00	-2.400000000e-02
-1.348160000e+00	-3.200000000e-02
-1.347840000e+00	-3.200000000e-02
-1.347520000e+00	-1.600000000e-02
-1.347200000e+00	-4.000000000e-02
-1.346880000e+00	-3.200000000e-02
-1.346560000e+00	-3.200000000e-02
-1.346240000e+00	-3.200000000e-02
-1.345920000e+00	-2.400000000e-02
-1.345600000e+00	-4.000000000e-02
-1.345280000e+00	-3.200000000e-02
-1.344960000e+00	-2.400000000e-02
-1.344640000e+00	-4.000000000e-02
-1.344320000e+00	-2.400000000e-02
-1.344000000e+00	-2.400000000e-02
-1.343680000e+00	-3.200000000e-02
-1.343360000e+00	-3.200000000e-02
-1.343040000e+00	-1.600000000e-02
-1.342720000e+00	-8.000000000e-03
-1.342400000e+00	-1.600000000e-02
-1.342080000e+00	-1.600000000e-02
-1.341760000e+00	-2.400000000e-02
-1.341440000e+00	-8.000000000e-03
-1.341120000e+00	-4.000000000e-02
-1.340800000e+00	-4.000000000e-02
-1.340480000e+00	-3.200000000e-02
-1.340160000e+00	-8.000000000e-03
-1.339840000e+00	-2.400000000e-02
-1.339520000e+00	-1.600000000e-02
-1.339200000e+00	-3.200000000e-02
-1.338880000e+00	-4.800000000e-02
-1.338560000e+00	-1.600000000e-02
-1.338240000e+00	-4.000000000e-02
-1.337920000e+00	-3.200000000e-02
-1.337600000e+00	-2.400000000e-02
-1.337280000e+00	-2.400000000e-02
-1.336960000e+00	-2.400000000e-02
-1.336640000e+00	-2.400000000e-02
-1.336320000e+00	-1.600000000e-02
-1.336000000e+00	-1.600000000e-02
-1.335680000e+00	-4.800000000e-02
-1.335360000e+00	-2.400000000e-02
-1.335040000e+00	-3.200000000e-02
-1.334720000e+00	-4.800000000e-02
-1.334400000e+00	-3.200000000e-02
-1.334080000e+00	-4.000000000e-02
-1.333760000e+00	-2.400000000e-02
-1.333440000e+00	-1.600000000e-02
-1.333120000e+00	-3.200000000e-02
-1.332800000e+00	-8.000000000e-03
-1.332480000e+00	-2.400000000e-02
-1.332160000e+00	-1.600000000e-02
-1.331840000e+00	-2.400000000e-02
-1.331520000e+00	-8.000000000e-03
-1.331200000e+00	-8.000000000e-03
-1.330880000e+00	-1.600000000e-02
-1.330560000e+00	-2.400000000e-02
-1.330240000e+00	-8.000000000e-03
-1.329920000e+00	-2.400000000e-02
-1.329600000e+00	-2.400000000e-02
-1.329280000e+00	-4.800000000e-02
-1.328960000e+00	-3.200000000e-02
-1.328640000e+00	-3.200000000e-02
-1.328320000e+00	-4.000000000e-02
-1.328000000e+00	-2.400000000e-02
-1.327680000e+00	-3.200000000e-02
-1.327360000e+00	-8.000000000e-03
-1.327040000e+00	0.000000000e+00
-1.326720000e+00	-4.000000000e-02
-1.326400000e+00	-1.600000000e-02
-1.326080000e+00	-3.200000000e-02
-1.325760000e+00	-5.600000000e-02
-1.325440000e+00	-8.000000000e-03
-1.325120000e+00	-8.000000000e-03
-1.324800000e+00	-1.600000000e-02
-1.324480000e+00	-3.200000000e-02
-1.324160000e+00	-4.800000000e-02
-1.323840000e+00	-2.400000000e-02
-1.323520000e+00	-4.000000000e-02
-1.323200000e+00	-2.400000000e-02
-1.322880000e+00	-4.000000000e-02
-1.322560000e+00	-4.000000000e-02
-1.322240000e+00	-4.000000000e-02
-1.321920000e+00	-1.600000000e-02
-1.321600000e+00	-1.600000000e-02
-1.321280000e+00	-2.400000000e-02
-1.320960000e+00	-2.400000000e-02
-1.320640000e+00	-3.200000000e-02
-1.320320000e+00	-4.000000000e-02
-1.320000000e+00	-1.600000000e-02
-1.319680000e+00	-4.000000000e-02
-1.319360000e+00	-2.400000000e-02
-1.319040000e+00	0.000000000e+00
-1.318720000e+00	-4.000000000e-02
-1.318400000e+00	-1.600000000e-02
-1.318080000e+00	-6.400000000e-02
-1.317760000e+00	-4.000000000e-02
-1.317440000e+00	-3.200000000e-02
-1.317120000e+00	-4.000000000e-02
-1.316800000e+00	-2.400000000e-02
-1.316480000e+00	-2.400000000e-02
-1.316160000e+00	-1.600000000e-02
-1.315840000e+00	0.000000000e+00
-1.315520000e+00	-8.000000000e-03
-1.315200000e+00	-3.200000000e-02
-1.314880000e+00	-8.000000000e-03
-1.314560000e+00	0.000000000e+00
-1.314240000e+00	-3.200000000e-02
-1.313920000e+00	-2.400000000e-02
-1.313600000e+00	-2.400000000e-02
-1.313280000e+00	-1.600000000e-02
-1.312960000e+00	-2.400000000e-02
-1.312640000e+00	-2.400000000e-02
-1.312320000e+00	-3.200000000e-02
-1.312000000e+00	-2.400000000e-02
-1.311680000e+00	-2.400000000e-02
-1.311360000e+00	-2.400000000e-02
-1.311040000e+00	-2.400000000e-02
-1.310720000e+00	-2.400000000e-02
-1.310400000e+00	-1.600000000e-02
-1.310080000e+00	-3.200000000e-02
-1.309760000e+00	-4.000000000e-02
-1.309440000e+00	-4.800000000e-02
-1.309120000e+00	-2.400000000e-02
-1.308800000e+00	-3.200000000e-02
-1.308480000e+00	-2.400000000e-02
-1.308160000e+00	-2.400000000e-02
-1.307840000e+00	-2.400000000e-02
-1.307520000e+00	-1.600000000e-02
-1.307200000e+00	-2.400000000e-02
-1.306880000e+00	-3.200000000e-02
-1.306560000e+00	-3.200000000e-02
-1.306240000e+00	-4.000000000e-02
-1.305920000e+00	-3.200000000e-02
-1.305600000e+00	-3.200000000e-02
-1.305280000e+00	-3.200000000e-02
-1.304960000e+00	-2.400000000e-02
-1.304640000e+00	-2.400000000e-02
-1.304320000e+00	-1.600000000e-02
-1.304000000e+00	-2.400000000e-02
-1.303680000e+00	-3.200000000e-02
-1.303360000e+00	-2.400000000e-02
-1.303040000e+00	-1.600000000e-02
-1.302720000e+00	-3.200000000e-02
-1.302400000e+00	-4.000000000e-02
-1.302080000e+00	-3.200000000e-02
-1.301760000e+00	-4.000000000e-02
-1.301440000e+00	-3.200000000e-02
-1.301120000e+00	-4.000000000e-02
-1.300800000e+00	-4.000000000e-02
-1.300480000e+00	-4.000000000e-02
-1.300160000e+00	-3.200000000e-02
-1.299840000e+00	-4.000000000e-02
-1.299520000e+00	-4.000000000e-02
-1.299200000e+00	-3.200000000e-02
-1.298880000e+00	-3.200000000e-02
-1.298560000e+00	-1.600000000e-02
-1.298240000e+00	-2.400000000e-02
-1.297920000e+00	-4.800000000e-02
-1.297600000e+00	-8.000000000e-03
-1.297280000e+00	-2.400000000e-02
-1.296960000e+00	-2.400000000e-02
-1.296640000e+00	-2.400000000e-02
-1.296320000e+00	-3.200000000e-02
-1.296000000e+00	-2.400000000e-02
-1.295680000e+00	-3.200000000e-02
-1.295360000e+00	-2.400000000e-02
-1.295040000e+00	-4.800000000e-02
-1.294720000e+00	-4.800000000e-02
-1.294400000e+00	-3.200000000e-02
-1.294080000e+00	-2.400000000e-02
-1.293760000e+00	-4.000000000e-02
-1.293440000e+00	-1.600000000e-02
-1.293120000e+00	-4.000000000e-02
-1.292800000e+00	-1.600000000e-02
-1.292480000e+00	-3.200000000e-02
-1.292160000e+00	-3.200000000e-02
-1.291840000e+00	-1.600000000e-02
-1.291520000e+00	-4.000000000e-02
-1.291200000e+00	-3.200000000e-02
-1.290880000e+00	-5.600000000e-02
-1.290560000e+00	-3.200000000e-02
-1.290240000e+00	-3.200000000e-02
-1.289920000e+00	-2.400000000e-02
-1.289600000e+00	-1.600000000e-02
-1.289280000e+00	-3.200000000e-02
-1.288960000e+00	-2.400000000e-02
-1.288640000e+00	-3.200000000e-02
-1.288320000e+00	-3.200000000e-02
-1.288000000e+00	-2.400000000e-02
-1.287680000e+00	-3.200000000e-02
-1.287360000e+00	-3.200000000e-02
-1.287040000e+00	-2.400000000e-02
-1.286720000e+00	-5.600000000e-02
-1.286400000e+00	-4.000000000e-02
-1.286080000e+00	-3.200000000e-02
-1.285760000e+00	-3.200000000e-02
-1.285440000e+00	-4.000000000e-02
-1.285120000e+00	-3.200000000e-02
-1.284800000e+00	-8.000000000e-03
-1.284480000e+00	-2.400000000e-02
-1.284160000e+00	-2.400000000e-02
-1.283840000e+00	-3.200000000e-02
-1.283520000e+00	-4.000000000e-02
-1.283200000e+00	-4.000000000e-02
-1.282880000e+00	-3.200000000e-02
-1.282560000e+00	-4.000000000e-02
-1.282240000e+00	-4.000000000e-02
-1.281920000e+00	-2.400000000e-02
-1.281600000e+00	-3.200000000e-02
-1.281280000e+00	-2.400000000e-02
-1.280960000e+00	-1.600000000e-02
-1.280640000e+00	-3.200000000e-02
-1.280320000e+00	-2.400000000e-02
-1.280000000e+00	-2.400000000e-02
-1.279680000e+00	-4.000000000e-02
-1.279360000e+00	-2.400000000e-02
-1.279040000e+00	-4.000000000e-02
-1.278720000e+00	-4.000000000e-02
-1.278400000e+00	-4.000000000e-02
-1.278080000e+00	-4.000000000e-02
-1.277760000e+00	-1.600000000e-02
-1.277440000e+00	-5.600000000e-02
-1.277120000e+00	-8.000000000e-03
-1.276800000e+00	-2.400000000e-02
-1.276480000e+00	-3.200000000e-02
-1.276160000e+00	-4.000000000e-02
-1.275840000e+00	-3.200000000e-02
-1.275520000e+00	-4.800000000e-02
-1.275200000e+00	-4.000000000e-02
-1.274880000e+00	-3.200000000e-02
-1.274560000e+00	-3.200000000e-02
-1.274240000e+00	-3.200000000e-02
-1.273920000e+00	-4.000000000e-02
-1.273600000e+00	-3.200000000e-02
-1.273280000e+00	-2.400000000e-02
-1.272960000e+00	-1.600000000e-02
-1.272640000e+00	-4.000000000e-02
-1.272320000e+00	-4.000000000e-02
-1.272000000e+00	-2.400000000e-02
-1.271680000e+00	-4.000000000e-02
-1.271360000e+00	-3.200000000e-02
-1.271040000e+00	-3.200000000e-02
-1.270720000e+00	-4.000000000e-02
-1.270400000e+00	-2.400000000e-02
-1.270080000e+00	-4.000000000e-02
-1.269760000e+00	-3.200000000e-02
-1.269440000e+00	-3.200000000e-02
-1.269120000e+00	-3.200000000e-02
-1.268800000e+00	-1.600000000e-02
-1.268480000e+00	-4.800000000e-02
-1.268160000e+00	-1.600000000e-02
-1.267840000e+00	-4.800000000e-02
-1.267520000e+00	-3.200000000e-02
-1.267200000e+00	-3.200000000e-02
-1.266880000e+00	-5.600000000e-02
-1.266560000e+00	-2.400000000e-02
-1.266240000e+00	-2.400000000e-02
-1.265920000e+00	-4.800000000e-02
-1.265600000e+00	-2.400000000e-02
-1.265280000e+00	-3.200000000e-02
-1.264960000e+00	-4.800000000e-02
-1.264640000e+00	-8.000000000e-03
-1.264320000e+00	-4.800000000e-02
-1.264000000e+00	-3.200000000e-02
-1.263680000e+00	-4.800000000e-02
-1.263360000e+00	-3.200000000e-02
-1.263040000e+00	-5.600000000e-02
-1.262720000e+00	-3.200000000e-02
-1.262400000e+00	-1.600000000e-02
-1.262080000e+00	-4.000000000e-02
-1.261760000e+00	-3.200000000e-02
-1.261440000e+00	0.000000000e+00
-1.261120000e+00	-2.400000000e-02
-1.260800000e+00	-3.200000000e-02
-1.260480000e+00	-4.800000000e-02
-1.260160000e+00	-1.600000000e-02
-1.259840000e+00	-1.600000000e-02
-1.259520000e+00	-3.200000000e-02
