# sample: 7_ITO
# blocks: 30 (Section_Sweep triplets left-to-right)
A_s1,A_s1,A_s1,A_s2,A_s2,A_s2,A_s3,A_s3,A_s3,B_s1,B_s1,B_s1,B_s2,B_s2,B_s2,B_s3,B_s3,B_s3,D_s1,D_s1,D_s1,D_s2,D_s2,D_s2,D_s3,D_s3,D_s3,E_s1,E_s1,E_s1,E_s2,E_s2,E_s2,E_s3,E_s3,E_s3,F_s1,F_s1,F_s1,F_s2,F_s2,F_s2,F_s3,F_s3,F_s3,G_s1,G_s1,G_s1,G_s2,G_s2,G_s2,G_s3,G_s3,G_s3,H_s1,H_s1,H_s1,H_s2,H_s2,H_s2,H_s3,H_s3,H_s3,I_s1,I_s1,I_s1,I_s2,I_s2,I_s2,I_s3,I_s3,I_s3,K_s1,K_s1,K_s1,K_s2,K_s2,K_s2,K_s3,K_s3,K_s3,L_s1,L_s1,L_s1,L_s2,L_s2,L_s2,L_s3,L_s3,L_s3
,,,-2.1,-0.000185,1758000000,-0.2,-1.768e-05,1758000000,,,,-2.1,-9.659e-05,1758000000,-0.2,-9.19e-06,1758000000,,,,-2.1,-0.0003875,1758000000,-0.2,-3.691e-05,1758000000,,,,-2.1,-0.0001148,1758000000,-0.2,-1.093e-05,1758000000,,,,-2.1,-0.00014,1758000000,-0.2,-1.322e-05,1758000000,,,,-2.1,-0.0003231,1758000000,-0.2,-3.28e-05,1758000000,,,,-2.1,-0.0003708,1758000000,-0.2,-3.741e-05,1758000000,,,,-2.1,-0.0001692,1758000000,-0.2,-1.602e-05,1758000000,,,,-2.1,-0.0004568,1758000000,-0.2,-4.347e-05,1758000000,,,,-2.1,-0.0001636,1758000000,-0.2,-1.558e-05,1758000000
,,,-2,-0.0001768,1758000000,0,6.113e-09,1758000000,,,,-2,-9.199e-05,1758000000,0,2.883e-09,1758000000,,,,-2,-0.0003692,1758000000,0,1.251e-08,1758000000,,,,-2,-0.0001094,1758000000,0,3.783e-09,1758000000,,,,-2,-0.0001333,1758000000,0,3.43e-09,1758000000,,,,-2,-0.0003075,1758000000,0,1.151e-08,1758000000,,,,-2,-0.0003483,1758000000,0,1.211e-08,1758000000,,,,-2,-0.0001611,1758000000,0,5.435e-09,1758000000,,,,-2,-0.0004352,1758000000,0,1.518e-08,1758000000,,,,-2,-0.0001558,1758000000,0,5.367e-09,1758000000
,,,-1.9,-0.0001687,1758000000,0.2,1.804e-05,1758000000,,,,-1.9,-8.74e-05,1758000000,0.2,9.199e-06,1758000000,,,,-1.9,-0.0003507,1758000000,0.2,3.695e-05,1758000000,,,,-1.9,-0.0001039,1758000000,0.2,1.094e-05,1758000000,,,,-1.9,-0.0001266,1758000000,0.2,1.32e-05,1758000000,,,,-1.9,-0.0002908,1758000000,0.2,3.28e-05,1758000000,,,,-1.9,-0.0003267,1758000000,0.2,3.737e-05,1758000000,,,,-1.9,-0.000153,1758000000,0.2,1.602e-05,1758000000,,,,-1.9,-0.0004134,1758000000,0.2,4.35e-05,1758000000,,,,-1.9,-0.000148,1758000000,0.2,1.56e-05,1758000000
,,,-1.8,-0.0001593,1758000000,0.4,3.637e-05,1758000000,,,,-1.8,-8.28e-05,1758000000,0.4,1.838e-05,1758000000,,,,-1.8,-0.0003322,1758000000,0.4,7.388e-05,1758000000,,,,-1.8,-9.843e-05,1758000000,0.4,2.188e-05,1758000000,,,,-1.8,-0.0001199,1758000000,0.4,2.639e-05,1758000000,,,,-1.8,-0.0002749,1758000000,0.4,6.57e-05,1758000000,,,,-1.8,-0.0003095,1758000000,0.4,7.468e-05,1758000000,,,,-1.8,-0.0001449,1758000000,0.4,3.2e-05,1758000000,,,,-1.8,-0.0003916,1758000000,0.4,8.696e-05,1758000000,,,,-1.8,-0.0001402,1758000000,0.4,3.119e-05,1758000000
,,,-1.7,-0.0001496,1758000000,0.6,5.511e-05,1758000000,,,,-1.7,-7.819e-05,1758000000,0.6,2.757e-05,1758000000,,,,-1.7,-0.0003138,1758000000,0.6,0.0001108,1758000000,,,,-1.7,-9.297e-05,1758000000,0.6,3.282e-05,1758000000,,,,-1.7,-0.0001132,1758000000,0.6,3.955e-05,1758000000,,,,-1.7,-0.0002597,1758000000,0.6,9.853e-05,1758000000,,,,-1.7,-0.0002946,1758000000,0.6,0.0001122,1758000000,,,,-1.7,-0.0001368,1758000000,0.6,4.8e-05,1758000000,,,,-1.7,-0.0003698,1758000000,0.6,0.0001304,1758000000,,,,-1.7,-0.0001324,1758000000,0.6,4.678e-05,1758000000
,,,-1.6,-0.000141,1758000000,0.8,7.415e-05,1758000000,,,,-1.6,-7.357e-05,1758000000,0.8,3.675e-05,1758000000,,,,-1.6,-0.0002953,1758000000,0.8,0.0001477,1758000000,,,,-1.6,-8.749e-05,1758000000,0.8,4.375e-05,1758000000,,,,-1.6,-0.0001065,1758000000,0.8,5.268e-05,1758000000,,,,-1.6,-0.0002436,1758000000,0.8,0.0001314,1758000000,,,,-1.6,-0.0002782,1758000000,0.8,0.0001497,1758000000,,,,-1.6,-0.0001288,1758000000,0.8,6.395e-05,1758000000,,,,-1.6,-0.000348,1758000000,0.8,0.0001738,1758000000,,,,-1.6,-0.0001246,1758000000,0.8,6.237e-05,1758000000
,,,-1.5,-0.0001325,1758000000,1,9.374e-05,1758000000,,,,-1.5,-6.898e-05,1758000000,1,4.592e-05,1758000000,,,,-1.5,-0.0002769,1758000000,1,0.0001846,1758000000,,,,-1.5,-8.202e-05,1758000000,1,5.469e-05,1758000000,,,,-1.5,-9.974e-05,1758000000,1,6.582e-05,1758000000,,,,-1.5,-0.0002278,1758000000,1,0.0001643,1758000000,,,,-1.5,-0.000259,1758000000,1,0.0001869,1758000000,,,,-1.5,-0.0001207,1758000000,1,7.992e-05,1758000000,,,,-1.5,-0.0003262,1758000000,1,0.0002173,1758000000,,,,-1.5,-0.0001168,1758000000,1,7.796e-05,1758000000
,,,-1.4,-0.0001236,1758000000,1.2,0.0001138,1758000000,,,,-1.4,-6.436e-05,1758000000,1.2,5.512e-05,1758000000,,,,-1.4,-0.0002584,1758000000,1.2,0.0002215,1758000000,,,,-1.4,-7.656e-05,1758000000,1.2,6.562e-05,1758000000,,,,-1.4,-9.308e-05,1758000000,1.2,7.896e-05,1758000000,,,,-1.4,-0.0002121,1758000000,1.2,0.0001973,1758000000,,,,-1.4,-0.0002418,1758000000,1.2,0.0002236,1758000000,,,,-1.4,-0.0001127,1758000000,1.2,9.589e-05,1758000000,,,,-1.4,-0.0003045,1758000000,1.2,0.0002607,1758000000,,,,-1.4,-0.000109,1758000000,1.2,9.355e-05,1758000000
,,,-1.3,-0.0001146,1758000000,1.4,0.0001338,1758000000,,,,-1.3,-5.977e-05,1758000000,1.4,6.426e-05,1758000000,,,,-1.3,-0.00024,1758000000,1.4,0.0002584,1758000000,,,,-1.3,-7.109e-05,1758000000,1.4,7.655e-05,1758000000,,,,-1.3,-8.65e-05,1758000000,1.4,9.196e-05,1758000000,,,,-1.3,-0.0001962,1758000000,1.4,0.0002299,1758000000,,,,-1.3,-0.0002229,1758000000,1.4,0.0002596,1758000000,,,,-1.3,-0.0001045,1758000000,1.4,0.0001118,1758000000,,,,-1.3,-0.0002827,1758000000,1.4,0.0003041,1758000000,,,,-1.3,-0.0001013,1758000000,1.4,0.0001091,1758000000
,,,-1.2,-0.000106,1758000000,1.6,0.0001539,1758000000,,,,-1.2,-5.515e-05,1758000000,1.6,7.344e-05,1758000000,,,,-1.2,-0.0002215,1758000000,1.6,0.0002953,1758000000,,,,-1.2,-6.562e-05,1758000000,1.6,8.747e-05,1758000000,,,,-1.2,-7.98e-05,1758000000,1.6,0.000105,1758000000,,,,-1.2,-0.0001811,1758000000,1.6,0.000263,1758000000,,,,-1.2,-0.0002073,1758000000,1.6,0.0002965,1758000000,,,,-1.2,-9.646e-05,1758000000,1.6,0.0001278,1758000000,,,,-1.2,-0.000261,1758000000,1.6,0.0003475,1758000000,,,,-1.2,-9.347e-05,1758000000,1.6,0.0001247,1758000000
,,,-1.1,-9.717e-05,1758000000,1.8,0.0001742,1758000000,,,,-1.1,-5.055e-05,1758000000,1.8,8.262e-05,1758000000,,,,-1.1,-0.000203,1758000000,1.8,0.0003323,1758000000,,,,-1.1,-6.015e-05,1758000000,1.8,9.841e-05,1758000000,,,,-1.1,-7.314e-05,1758000000,1.8,0.000118,1758000000,,,,-1.1,-0.0001653,1758000000,1.8,0.0002953,1758000000,,,,-1.1,-0.0001872,1758000000,1.8,0.0003325,1758000000,,,,-1.1,-8.844e-05,1758000000,1.8,0.0001436,1758000000,,,,-1.1,-0.0002392,1758000000,1.8,0.0003909,1758000000,,,,-1.1,-8.568e-05,1758000000,1.8,0.0001403,1758000000
,,,-1,-8.813e-05,1758000000,2,0.0001943,1758000000,,,,-1,-4.595e-05,1758000000,2,9.176e-05,1758000000,,,,-1,-0.0001846,1758000000,2,0.0003692,1758000000,,,,-1,-5.468e-05,1758000000,2,0.0001093,1758000000,,,,-1,-6.648e-05,1758000000,2,0.0001311,1758000000,,,,-1,-0.0001498,1758000000,2,0.000329,1758000000,,,,-1,-0.0001689,1758000000,2,0.0003688,1758000000,,,,-1,-8.034e-05,1758000000,2,0.0001596,1758000000,,,,-1,-0.0002174,1758000000,2,0.0004343,1758000000,,,,-1,-7.789e-05,1758000000,2,0.0001559,1758000000
,,,-0.9,-7.936e-05,1758000000,2.2,0.000215,1758000000,,,,-0.9,-4.136e-05,1758000000,2.2,0.000101,1758000000,,,,-0.9,-0.0001661,1758000000,2.2,0.0004064,1758000000,,,,-0.9,-4.921e-05,1758000000,2.2,0.0001204,1758000000,,,,-0.9,-5.981e-05,1758000000,2.2,0.000144,1758000000,,,,-0.9,-0.0001348,1758000000,2.2,0.0003622,1758000000,,,,-0.9,-0.0001518,1758000000,2.2,0.0004053,1758000000,,,,-0.9,-7.23e-05,1758000000,2.2,0.0001757,1758000000,,,,-0.9,-0.0001957,1758000000,2.2,0.0004781,1758000000,,,,-0.9,-7.01e-05,1758000000,2.2,0.0001716,1758000000
,,,-0.8,-7.043e-05,1758000000,2.4,0.0002355,1758000000,,,,-0.8,-3.675e-05,1758000000,2.4,0.0001101,1758000000,,,,-0.8,-0.0001477,1758000000,2.4,0.0004433,1758000000,,,,-0.8,-4.374e-05,1758000000,2.4,0.0001313,1758000000,,,,-0.8,-5.312e-05,1758000000,2.4,0.0001569,1758000000,,,,-0.8,-0.0001193,1758000000,2.4,0.0003962,1758000000,,,,-0.8,-0.0001357,1758000000,2.4,0.0004414,1758000000,,,,-0.8,-6.422e-05,1758000000,2.4,0.0001915,1758000000,,,,-0.8,-0.0001739,1758000000,2.4,0.0005215,1758000000,,,,-0.8,-6.231e-05,1758000000,2.4,0.0001872,1758000000
,,,-0.7,-6.168e-05,1758000000,2.6,0.0002568,1758000000,,,,-0.7,-3.215e-05,1758000000,2.6,0.0001193,1758000000,,,,-0.7,-0.0001292,1758000000,2.6,0.0004802,1758000000,,,,-0.7,-3.828e-05,1758000000,2.6,0.0001422,1758000000,,,,-0.7,-4.652e-05,1758000000,2.6,0.0001698,1758000000,,,,-0.7,-0.0001044,1758000000,2.6,0.0004291,1758000000,,,,-0.7,-0.0001202,1758000000,2.6,0.0004779,1758000000,,,,-0.7,-5.616e-05,1758000000,2.6,0.0002072,1758000000,,,,-0.7,-0.0001522,1758000000,2.6,0.0005649,1758000000,,,,-0.7,-5.452e-05,1758000000,2.6,0.0002028,1758000000
,,,-0.6,-5.282e-05,1758000000,2.8,0.0002792,1758000000,,,,-0.6,-2.757e-05,1758000000,2.8,0.0001285,1758000000,,,,-0.6,-0.0001107,1758000000,2.8,0.0005171,1758000000,,,,-0.6,-3.28e-05,1758000000,2.8,0.0001531,1758000000,,,,-0.6,-3.985e-05,1758000000,2.8,0.0001827,1758000000,,,,-0.6,-8.918e-05,1758000000,2.8,0.000461,1758000000,,,,-0.6,-0.0001029,1758000000,2.8,0.0005144,1758000000,,,,-0.6,-4.811e-05,1758000000,2.8,0.0002231,1758000000,,,,-0.6,-0.0001304,1758000000,2.8,0.0006082,1758000000,,,,-0.6,-4.673e-05,1758000000,2.8,0.0002184,1758000000
,,,-0.5,-4.404e-05,1758000000,3,0.0003017,1758000000,,,,-0.5,-2.296e-05,1758000000,3,0.0001376,1758000000,,,,-0.5,-9.229e-05,1758000000,3,0.000554,1758000000,,,,-0.5,-2.734e-05,1758000000,3,0.0001641,1758000000,,,,-0.5,-3.32e-05,1758000000,3,0.0001955,1758000000,,,,-0.5,-7.415e-05,1758000000,3,0.000493,1758000000,,,,-0.5,-8.744e-05,1758000000,3,0.0005496,1758000000,,,,-0.5,-4.008e-05,1758000000,3,0.0002388,1758000000,,,,-0.5,-0.0001087,1758000000,3,0.0006514,1758000000,,,,-0.5,-3.894e-05,1758000000,3,0.000234,1758000000
,,,-0.4,-3.526e-05,1758000000,3.2,0.0003249,1758000000,,,,-0.4,-1.838e-05,1758000000,3.2,0.0001467,1758000000,,,,-0.4,-7.383e-05,1758000000,3.2,0.0005908,1758000000,,,,-0.4,-2.187e-05,1758000000,3.2,0.000175,1758000000,,,,-0.4,-2.657e-05,1758000000,3.2,0.0002083,1758000000,,,,-0.4,-5.934e-05,1758000000,3.2,0.0005275,1758000000,,,,-0.4,-6.994e-05,1758000000,3.2,0.0005839,1758000000,,,,-0.4,-3.207e-05,1758000000,3.2,0.0002547,1758000000,,,,-0.4,-8.696e-05,1758000000,3.2,0.0006946,1758000000,,,,-0.4,-3.115e-05,1758000000,3.2,0.0002495,1758000000
,,,-0.3,-2.648e-05,1758000000,3.4,0.000351,1758000000,,,,-0.3,-1.377e-05,1758000000,3.4,0.0001559,1758000000,,,,-0.3,-5.537e-05,1758000000,3.4,0.0006278,1758000000,,,,-0.3,-1.64e-05,1758000000,3.4,0.0001859,1758000000,,,,-0.3,-1.989e-05,1758000000,3.4,0.0002211,1758000000,,,,-0.3,-4.438e-05,1758000000,3.4,0.0005606,1758000000,,,,-0.3,-5.169e-05,1758000000,3.4,0.000619,1758000000,,,,-0.3,-2.405e-05,1758000000,3.4,0.0002705,1758000000,,,,-0.3,-6.521e-05,1758000000,3.4,0.0007381,1758000000,,,,-0.3,-2.336e-05,1758000000,3.4,0.0002651,1758000000
,,,-0.2,-1.757e-05,1758000000,3.6,0.0003741,1758000000,,,,-0.2,-9.184e-06,1758000000,3.6,0.0001649,1758000000,,,,-0.2,-3.691e-05,1758000000,3.6,0.0006646,1758000000,,,,-0.2,-1.093e-05,1758000000,3.6,0.0001968,1758000000,,,,-0.2,-1.326e-05,1758000000,3.6,0.0002336,1758000000,,,,-0.2,-2.957e-05,1758000000,3.6,0.0005923,1758000000,,,,-0.2,-3.409e-05,1758000000,3.6,0.0006533,1758000000,,,,-0.2,-1.602e-05,1758000000,3.6,0.0002863,1758000000,,,,-0.2,-4.347e-05,1758000000,3.6,0.0007813,1758000000,,,,-0.2,-1.557e-05,1758000000,3.6,0.0002807,1758000000
,,,-0.1,-8.789e-06,1758000000,3.8,0.0003976,1758000000,,,,-0.1,-4.591e-06,1758000000,3.8,0.000174,1758000000,,,,-0.1,-1.845e-05,1758000000,3.8,0.0007015,1758000000,,,,-0.1,-5.467e-06,1758000000,3.8,0.0002078,1758000000,,,,-0.1,-6.628e-06,1758000000,3.8,0.0002461,1758000000,,,,-0.1,-1.48e-05,1758000000,3.8,0.000625,1758000000,,,,-0.1,-1.718e-05,1758000000,3.8,0.0006857,1758000000,,,,-0.1,-8.009e-06,1758000000,3.8,0.000302,1758000000,,,,-0.1,-2.173e-05,1758000000,3.8,0.0008246,1758000000,,,,-0.1,-7.788e-06,1758000000,3.8,0.0002963,1758000000
,,,,,,4,0.0004199,1758000000,,,,,,,4,0.0001831,1758000000,,,,,,,4,0.0007384,1758000000,,,,,,,4,0.0002187,1758000000,,,,,,,4,0.0002589,1758000000,,,,,,,4,0.0006586,1758000000,,,,,,,4,0.0007181,1758000000,,,,,,,4,0.0003179,1758000000,,,,,,,4,0.0008681,1758000000,,,,,,,4,0.0003119,1758000000
,,,,,,4.2,0.0004431,1758000000,,,,,,,4.2,0.0001924,1758000000,,,,,,,4.2,0.0007753,1758000000,,,,,,,4.2,0.0002296,1758000000,,,,,,,4.2,0.0002713,1758000000,,,,,,,4.2,0.0006892,1758000000,,,,,,,4.2,0.0007533,1758000000,,,,,,,4.2,0.0003336,1758000000,,,,,,,4.2,0.0009112,1758000000,,,,,,,4.2,0.0003275,1758000000
,,,,,,4.4,0.0004622,1758000000,,,,,,,4.4,0.0002014,1758000000,,,,,,,4.4,0.0008122,1758000000,,,,,,,4.4,0.0002406,1758000000,,,,,,,4.4,0.0002839,1758000000,,,,,,,4.4,0.0007265,1758000000,,,,,,,4.4,0.0007872,1758000000,,,,,,,4.4,0.0003496,1758000000,,,,,,,4.4,0.0009544,1758000000,,,,,,,4.4,0.0003431,1758000000
,,,,,,4.6,0.0004832,1758000000,,,,,,,4.6,0.0002105,1758000000,,,,,,,4.6,0.0008491,1758000000,,,,,,,4.6,0.0002515,1758000000,,,,,,,4.6,0.0002964,1758000000,,,,,,,4.6,0.0007617,1758000000,,,,,,,4.6,0.0008267,1758000000,,,,,,,4.6,0.0003656,1758000000,,,,,,,4.6,0.0009978,1758000000,,,,,,,4.6,0.0003587,1758000000
,,,,,,4.8,0.0005028,1758000000,,,,,,,4.8,0.0002196,1758000000,,,,,,,4.8,0.0008859,1758000000,,,,,,,4.8,0.0002624,1758000000,,,,,,,4.8,0.0003087,1758000000,,,,,,,4.8,0.0007991,1758000000,,,,,,,4.8,0.0008716,1758000000,,,,,,,4.8,0.0003812,1758000000,,,,,,,4.8,0.001041,1758000000,,,,,,,4.8,0.0003742,1758000000
,,,,,,5,0.0005225,1758000000,,,,,,,5,0.0002288,1758000000,,,,,,,5,0.0009227,1758000000,,,,,,,5,0.0002733,1758000000,,,,,,,5,0.0003206,1758000000,,,,,,,5,0.0008327,1758000000,,,,,,,5,0.0009109,1758000000,,,,,,,5,0.000397,1758000000,,,,,,,5,0.001084,1758000000,,,,,,,5,0.0003898,1758000000
,,,,,,4.8,0.0004965,1758000000,,,,,,,4.8,0.0002195,1758000000,,,,,,,4.8,0.0008858,1758000000,,,,,,,4.8,0.0002624,1758000000,,,,,,,4.8,0.0003074,1758000000,,,,,,,4.8,0.0007915,1758000000,,,,,,,4.8,0.0008807,1758000000,,,,,,,4.8,0.0003808,1758000000,,,,,,,4.8,0.001041,1758000000,,,,,,,4.8,0.0003742,1758000000
,,,,,,4.6,0.0004747,1758000000,,,,,,,4.6,0.0002103,1758000000,,,,,,,4.6,0.000849,1758000000,,,,,,,4.6,0.0002515,1758000000,,,,,,,4.6,0.0002944,1758000000,,,,,,,4.6,0.0007562,1758000000,,,,,,,4.6,0.0008419,1758000000,,,,,,,4.6,0.0003646,1758000000,,,,,,,4.6,0.0009973,1758000000,,,,,,,4.6,0.0003586,1758000000
,,,,,,4.4,0.0004532,1758000000,,,,,,,4.4,0.0002012,1758000000,,,,,,,4.4,0.000812,1758000000,,,,,,,4.4,0.0002405,1758000000,,,,,,,4.4,0.0002814,1758000000,,,,,,,4.4,0.000721,1758000000,,,,,,,4.4,0.0008075,1758000000,,,,,,,4.4,0.0003486,1758000000,,,,,,,4.4,0.0009538,1758000000,,,,,,,4.4,0.000343,1758000000
,,,,,,4.2,0.0004302,1758000000,,,,,,,4.2,0.000192,1758000000,,,,,,,4.2,0.0007752,1758000000,,,,,,,4.2,0.0002296,1758000000,,,,,,,4.2,0.0002685,1758000000,,,,,,,4.2,0.0006851,1758000000,,,,,,,4.2,0.0007714,1758000000,,,,,,,4.2,0.0003325,1758000000,,,,,,,4.2,0.0009105,1758000000,,,,,,,4.2,0.0003274,1758000000
,,,,,,4,0.00041,1758000000,,,,,,,4,0.0001829,1758000000,,,,,,,4,0.0007383,1758000000,,,,,,,4,0.0002186,1758000000,,,,,,,4,0.0002556,1758000000,,,,,,,4,0.0006502,1758000000,,,,,,,4,0.0007353,1758000000,,,,,,,4,0.0003165,1758000000,,,,,,,4,0.0008674,1758000000,,,,,,,4,0.0003119,1758000000
,,,,,,3.8,0.000388,1758000000,,,,,,,3.8,0.0001738,1758000000,,,,,,,3.8,0.0007014,1758000000,,,,,,,3.8,0.0002077,1758000000,,,,,,,3.8,0.0002428,1758000000,,,,,,,3.8,0.0006159,1758000000,,,,,,,3.8,0.0006995,1758000000,,,,,,,3.8,0.0003009,1758000000,,,,,,,3.8,0.000824,1758000000,,,,,,,3.8,0.0002963,1758000000
,,,,,,3.6,0.0003662,1758000000,,,,,,,3.6,0.0001647,1758000000,,,,,,,3.6,0.0006645,1758000000,,,,,,,3.6,0.0001968,1758000000,,,,,,,3.6,0.00023,1758000000,,,,,,,3.6,0.0005824,1758000000,,,,,,,3.6,0.0006615,1758000000,,,,,,,3.6,0.0002851,1758000000,,,,,,,3.6,0.0007806,1758000000,,,,,,,3.6,0.0002807,1758000000
,,,,,,3.4,0.0003462,1758000000,,,,,,,3.4,0.0001556,1758000000,,,,,,,3.4,0.0006276,1758000000,,,,,,,3.4,0.0001859,1758000000,,,,,,,3.4,0.0002173,1758000000,,,,,,,3.4,0.0005464,1758000000,,,,,,,3.4,0.0006262,1758000000,,,,,,,3.4,0.0002692,1758000000,,,,,,,3.4,0.0007374,1758000000,,,,,,,3.4,0.0002651,1758000000
,,,,,,3.2,0.0003244,1758000000,,,,,,,3.2,0.0001464,1758000000,,,,,,,3.2,0.0005907,1758000000,,,,,,,3.2,0.0001749,1758000000,,,,,,,3.2,0.0002044,1758000000,,,,,,,3.2,0.0005146,1758000000,,,,,,,3.2,0.0005888,1758000000,,,,,,,3.2,0.0002533,1758000000,,,,,,,3.2,0.0006941,1758000000,,,,,,,3.2,0.0002495,1758000000
,,,,,,3,0.0003035,1758000000,,,,,,,3,0.0001373,1758000000,,,,,,,3,0.0005538,1758000000,,,,,,,3,0.000164,1758000000,,,,,,,3,0.0001918,1758000000,,,,,,,3,0.0004814,1758000000,,,,,,,3,0.0005526,1758000000,,,,,,,3,0.0002375,1758000000,,,,,,,3,0.0006508,1758000000,,,,,,,3,0.0002339,1758000000
,,,,,,2.8,0.0002832,1758000000,,,,,,,2.8,0.0001282,1758000000,,,,,,,2.8,0.0005169,1758000000,,,,,,,2.8,0.0001531,1758000000,,,,,,,2.8,0.0001791,1758000000,,,,,,,2.8,0.0004473,1758000000,,,,,,,2.8,0.0005149,1758000000,,,,,,,2.8,0.0002213,1758000000,,,,,,,2.8,0.0006075,1758000000,,,,,,,2.8,0.0002183,1758000000
,,,,,,2.6,0.0002626,1758000000,,,,,,,2.6,0.0001191,1758000000,,,,,,,2.6,0.0004801,1758000000,,,,,,,2.6,0.0001422,1758000000,,,,,,,2.6,0.0001665,1758000000,,,,,,,2.6,0.0004148,1758000000,,,,,,,2.6,0.0004786,1758000000,,,,,,,2.6,0.0002057,1758000000,,,,,,,2.6,0.0005642,1758000000,,,,,,,2.6,0.0002027,1758000000
,,,,,,2.4,0.0002403,1758000000,,,,,,,2.4,0.0001099,1758000000,,,,,,,2.4,0.0004432,1758000000,,,,,,,2.4,0.0001312,1758000000,,,,,,,2.4,0.0001537,1758000000,,,,,,,2.4,0.0003834,1758000000,,,,,,,2.4,0.0004409,1758000000,,,,,,,2.4,0.0001899,1758000000,,,,,,,2.4,0.0005208,1758000000,,,,,,,2.4,0.0001871,1758000000
,,,,,,2.2,0.0002204,1758000000,,,,,,,2.2,0.0001008,1758000000,,,,,,,2.2,0.0004063,1758000000,,,,,,,2.2,0.0001203,1758000000,,,,,,,2.2,0.000141,1758000000,,,,,,,2.2,0.0003505,1758000000,,,,,,,2.2,0.0004045,1758000000,,,,,,,2.2,0.0001739,1758000000,,,,,,,2.2,0.0004775,1758000000,,,,,,,2.2,0.0001716,1758000000
,,,,,,2,0.0001995,1758000000,,,,,,,2,9.156e-05,1758000000,,,,,,,2,0.0003691,1758000000,,,,,,,2,0.0001093,1758000000,,,,,,,2,0.0001282,1758000000,,,,,,,2,0.0003178,1758000000,,,,,,,2,0.0003668,1758000000,,,,,,,2,0.0001581,1758000000,,,,,,,2,0.0004337,1758000000,,,,,,,2,0.0001559,1758000000
,,,,,,1.8,0.000179,1758000000,,,,,,,1.8,8.245e-05,1758000000,,,,,,,1.8,0.0003322,1758000000,,,,,,,1.8,9.839e-05,1758000000,,,,,,,1.8,0.0001155,1758000000,,,,,,,1.8,0.0002855,1758000000,,,,,,,1.8,0.0003291,1758000000,,,,,,,1.8,0.0001424,1758000000,,,,,,,1.8,0.0003903,1758000000,,,,,,,1.8,0.0001403,1758000000
,,,,,,1.6,0.0001587,1758000000,,,,,,,1.6,7.329e-05,1758000000,,,,,,,1.6,0.0002953,1758000000,,,,,,,1.6,8.746e-05,1758000000,,,,,,,1.6,0.0001028,1758000000,,,,,,,1.6,0.0002532,1758000000,,,,,,,1.6,0.0002923,1758000000,,,,,,,1.6,0.0001265,1758000000,,,,,,,1.6,0.000347,1758000000,,,,,,,1.6,0.0001247,1758000000
,,,,,,1.4,0.0001386,1758000000,,,,,,,1.4,6.414e-05,1758000000,,,,,,,1.4,0.0002584,1758000000,,,,,,,1.4,7.653e-05,1758000000,,,,,,,1.4,9e-05,1758000000,,,,,,,1.4,0.0002214,1758000000,,,,,,,1.4,0.000256,1758000000,,,,,,,1.4,0.0001108,1758000000,,,,,,,1.4,0.0003037,1758000000,,,,,,,1.4,0.0001091,1758000000
,,,,,,1.2,0.0001186,1758000000,,,,,,,1.2,5.498e-05,1758000000,,,,,,,1.2,0.0002215,1758000000,,,,,,,1.2,6.56e-05,1758000000,,,,,,,1.2,7.722e-05,1758000000,,,,,,,1.2,0.0001896,1758000000,,,,,,,1.2,0.000219,1758000000,,,,,,,1.2,9.495e-05,1758000000,,,,,,,1.2,0.0002603,1758000000,,,,,,,1.2,9.353e-05,1758000000
,,,,,,1,9.868e-05,1758000000,,,,,,,1,4.583e-05,1758000000,,,,,,,1,0.0001846,1758000000,,,,,,,1,5.467e-05,1758000000,,,,,,,1,6.441e-05,1758000000,,,,,,,1,0.0001576,1758000000,,,,,,,1,0.0001821,1758000000,,,,,,,1,7.921e-05,1758000000,,,,,,,1,0.000217,1758000000,,,,,,,1,7.794e-05,1758000000
,,,,,,0.8,7.864e-05,1758000000,,,,,,,0.8,3.667e-05,1758000000,,,,,,,0.8,0.0001477,1758000000,,,,,,,0.8,4.374e-05,1758000000,,,,,,,0.8,5.161e-05,1758000000,,,,,,,0.8,0.0001261,1758000000,,,,,,,0.8,0.0001451,1758000000,,,,,,,0.8,6.337e-05,1758000000,,,,,,,0.8,0.0001736,1758000000,,,,,,,0.8,6.236e-05,1758000000
,,,,,,0.6,5.896e-05,1758000000,,,,,,,0.6,2.75e-05,1758000000,,,,,,,0.6,0.0001108,1758000000,,,,,,,0.6,3.28e-05,1758000000,,,,,,,0.6,3.873e-05,1758000000,,,,,,,0.6,9.442e-05,1758000000,,,,,,,0.6,0.0001087,1758000000,,,,,,,0.6,4.761e-05,1758000000,,,,,,,0.6,0.0001302,1758000000,,,,,,,0.6,4.677e-05,1758000000
,,,,,,0.4,3.933e-05,1758000000,,,,,,,0.4,1.834e-05,1758000000,,,,,,,0.4,7.386e-05,1758000000,,,,,,,0.4,2.187e-05,1758000000,,,,,,,0.4,2.584e-05,1758000000,,,,,,,0.4,6.289e-05,1758000000,,,,,,,0.4,7.238e-05,1758000000,,,,,,,0.4,3.174e-05,1758000000,,,,,,,0.4,8.685e-05,1758000000,,,,,,,0.4,3.118e-05,1758000000
